time,open,high,low,close,Volume
2020-01-15,0.882,0.8843,0.8801,0.8837999999999999,59791.0
2020-01-16,0.8865,0.8923,0.8855,0.8921,54457.0
2020-01-17,0.895,0.8955,0.8895,0.8935,70607.0
2020-01-20,0.893,0.8972,0.8916000000000001,0.8969,60257.0
2020-01-21,0.896,0.9046,0.896,0.9022,63328.0
2020-01-22,0.9027,0.9091,0.9018,0.909,64281.0
2020-01-30,0.9036,0.904,0.873,0.873,105632.0
2020-01-31,0.879,0.8794,0.845,0.852,139324.0
2020-02-03,0.8471000000000001,0.85,0.811,0.841,183620.0
2020-02-04,0.8448,0.851,0.8312,0.8422000000000001,194912.0
2020-02-05,0.8485,0.8495,0.8357,0.8418,139923.0
2020-02-06,0.846,0.8613999999999999,0.844,0.8605,140367.0
2020-02-07,0.8563999999999999,0.8593999999999999,0.8506,0.857,125635.0
2020-02-10,0.851,0.8515,0.8456,0.8461000000000001,107072.0
2020-02-11,0.849,0.8565,0.8471000000000001,0.8503,103659.0
2020-02-12,0.8491000000000001,0.8647,0.8491000000000001,0.8566,128526.0
2020-02-13,0.8555,0.8569,0.8496,0.8551,131133.0
2020-02-14,0.8595,0.864,0.8583,0.8617999999999999,126261.0
2020-02-17,0.8632000000000001,0.8654,0.8595,0.8637999999999999,86306.0
2020-02-18,0.8627,0.864,0.856,0.856,74707.0
2020-02-19,0.8579,0.8657999999999999,0.8565,0.8657999999999999,82723.0
2020-02-20,0.8675,0.8735,0.8657999999999999,0.8717,64539.0
2020-02-21,0.868,0.872,0.8613999999999999,0.8627999999999999,112375.0
2020-02-24,0.85,0.8507,0.829,0.829,128478.0
2020-02-25,0.825,0.8422000000000001,0.82,0.841,162837.0
2020-02-26,0.825,0.8415,0.824,0.8366,179965.0
2020-02-27,0.8345,0.8472000000000001,0.8324,0.8472000000000001,156792.0
2020-02-28,0.833,0.8379,0.8166,0.8301000000000001,203810.0
2020-03-02,0.8348,0.8449,0.8315,0.8396,118761.0
2020-03-03,0.8465,0.8493999999999999,0.838,0.838,136611.0
2020-03-04,0.8362,0.8423999999999999,0.8346,0.8411000000000001,123322.0
2020-03-05,0.8451000000000001,0.8483999999999999,0.836,0.836,105182.0
2020-03-06,0.8289,0.834,0.8222999999999999,0.8322999999999999,141416.0
2020-03-09,0.7962,0.798,0.7741,0.7741,131999.0
2020-03-10,0.768,0.7918999999999999,0.7602000000000001,0.7815,207615.0
2020-03-11,0.7788999999999999,0.784,0.7268,0.745,212493.0
2020-03-12,0.718,0.7219,0.694,0.694,194113.0
2020-03-13,0.668,0.729,0.661,0.7122999999999999,228204.0
2020-03-16,0.699,0.705,0.668,0.6748999999999999,186102.0
2020-03-17,0.682,0.705,0.6752,0.7006,216320.0
2020-03-18,0.6999,0.7045,0.6817000000000001,0.688,174759.0
2020-03-19,0.686,0.688,0.6718,0.678,139677.0
2020-03-20,0.6728,0.6778,0.668,0.6721,145359.0
2020-03-23,0.642,0.6449,0.6251,0.6251,97093.0
2020-03-24,0.6345,0.6369,0.62,0.626,210798.0
2020-03-25,0.6399,0.6495,0.6362000000000001,0.6483,167871.0
2020-03-26,0.6421,0.6439,0.6255,0.6261,176064.0
2020-03-27,0.6323,0.635,0.605,0.615,204113.0
2020-03-30,0.6049,0.6049,0.5787,0.583,202159.0
2020-03-31,0.592,0.6027,0.56,0.5787,226261.0
2020-04-01,0.583,0.6012000000000001,0.5775,0.59,218566.0
2020-04-03,0.604,0.6157999999999999,0.6032000000000001,0.6139,181611.0
2020-04-06,0.6399,0.6567999999999999,0.6363,0.6567999999999999,123780.0
2020-04-07,0.6758,0.682,0.6583,0.677,228037.0
2020-04-08,0.661,0.675,0.6567999999999999,0.675,193063.0
2020-04-09,0.681,0.6895,0.678,0.6802,194931.0
2020-04-10,0.6802,0.686,0.6721,0.682,210246.0
2020-04-13,0.6761,0.6965,0.6761,0.6897000000000001,202584.0
2020-04-14,0.6971,0.7058,0.688,0.7052,186742.0
2020-04-15,0.7059,0.7195,0.7058,0.7175,151019.0
2020-04-16,0.7169,0.7283999999999999,0.714,0.7252000000000001,102626.0
2020-04-17,0.723,0.7245,0.7105,0.7165,178181.0
2020-04-20,0.7135,0.7185,0.71,0.71,159470.0
2020-04-21,0.7035,0.7039,0.668,0.6701,230517.0
2020-04-22,0.6626000000000001,0.6897000000000001,0.6591,0.6869,258419.0
2020-04-23,0.691,0.696,0.6789,0.6789,260194.0
2020-04-24,0.68,0.6985,0.675,0.6971,235828.0
2020-04-27,0.7069,0.71,0.688,0.6925,209723.0
2020-04-28,0.689,0.7015,0.6842,0.694,240653.0
2020-04-29,0.696,0.7071000000000001,0.6926,0.7025,223231.0
2020-05-04,0.6801,0.6957000000000001,0.6781,0.684,202008.0
2020-05-05,0.689,0.698,0.6882,0.6952999999999999,190570.0
2020-05-06,0.696,0.718,0.6952999999999999,0.718,179060.0
2020-05-07,0.718,0.7469,0.7175,0.742,212402.0
2020-05-08,0.748,0.7925,0.7231000000000001,0.744,276292.0
2020-05-11,0.7583,0.775,0.7481,0.7622000000000001,241815.0
2020-05-12,0.7591,0.766,0.7497999999999999,0.7591,261592.0
2020-05-13,0.755,0.781,0.7481,0.7703,274565.0
2020-05-14,0.7621,0.774,0.7597999999999999,0.768,220617.0
2020-05-15,0.773,0.777,0.763,0.7667,185787.0
2020-05-18,0.7697999999999999,0.788,0.7671,0.788,157405.0
2020-05-19,0.8052999999999999,0.8137000000000001,0.7925,0.7995,158811.0
2020-05-20,0.799,0.8075,0.794,0.8075,153550.0
2020-05-21,0.8075,0.864,0.8051,0.864,90311.0
2020-05-22,0.789,0.7945,0.7689,0.7689,183398.0
2020-05-25,0.7765,0.786,0.7723,0.782,196856.0
2020-05-26,0.79,0.8094,0.7881,0.8094,181518.0
2020-05-27,0.8109,0.813,0.7811,0.7828999999999999,208309.0
2020-05-28,0.788,0.7965,0.7783,0.79,234116.0
2020-05-29,0.7886,0.7928,0.7761,0.785,185260.0
2020-06-01,0.7948999999999999,0.812,0.7935,0.811,147528.0
2020-06-02,0.8139,0.8152,0.8006,0.8081,205836.0
2020-06-03,0.8201,0.8218,0.811,0.819,204025.0
2020-06-04,0.821,0.8222999999999999,0.8132999999999999,0.815,131414.0
2020-06-05,0.813,0.825,0.8092999999999999,0.825,143854.0
2020-06-08,0.832,0.845,0.831,0.8365,159338.0
2020-06-09,0.8365,0.8388,0.827,0.827,157697.0
2020-06-10,0.8295,0.8408,0.8259,0.8392999999999999,185721.0
2020-06-11,0.8339,0.8388,0.795,0.795,191947.0
2020-06-12,0.7835,0.8064,0.7781,0.805,300905.0
2020-06-15,0.7965,0.8035,0.7652,0.775,208388.0
2020-06-16,0.7938999999999999,0.8015,0.7908,0.798,212214.0
2020-06-17,0.7988,0.8029,0.7931,0.8007000000000001,176293.0
2020-06-18,0.7941,0.8036,0.7908,0.7971,100844.0
2020-06-19,0.79,0.8,0.789,0.7986,130018.0
2020-06-22,0.8002,0.8058,0.793,0.7978999999999999,156049.0
2020-06-23,0.7911,0.8004,0.7911,0.796,175272.0
2020-06-24,0.796,0.7983,0.7835,0.785,143297.0
2020-06-25,0.7762,0.7827999999999999,0.775,0.781,172194.0
2020-06-26,0.7878,0.7885,0.7761,0.7781,142205.0
2020-06-29,0.7767000000000001,0.7767000000000001,0.7536,0.763,218029.0
2020-06-30,0.769,0.7704,0.751,0.7525,197428.0
2020-07-01,0.7559,0.7699,0.7531,0.7686000000000001,197988.0
2020-07-02,0.7706000000000001,0.778,0.7626000000000001,0.773,219722.0
2020-07-03,0.7747999999999999,0.7765,0.7687,0.7727999999999999,167568.0
2020-07-06,0.7803,0.7983,0.7803,0.7983,128165.0
2020-07-07,0.7978,0.8062999999999999,0.7916,0.794,192970.0
2020-07-08,0.7931,0.8021,0.7911,0.8021,182464.0
2020-07-09,0.8019,0.8202999999999999,0.801,0.8152,201766.0
